ID_PRODUCTO;CLAVE_LADA_CLIENTE;CONTACTO;CONTACTO_EFECTIVO;INTENCION_COMPRA;DURACION_LLAMADA;INICIO_LLAMADA;FIN_LLAMADA;PROPENSION_CLIENTE;GENERO_ASESOR;FECHA_NACIMIENTO_ASESOR;JORNADAS;ANTIGUEDAD_ASESOR;GENERO_CLIENTE;EDAD_CLIENTE;FECHA_ANTIGUEDAD_CLIENTE;NUMERO_PRODUCTOS;NIVEL_RENTA
TDC;784;SI;SI;NO;0:00:39;6/05/2020 16:51;6/05/2020 16:52;MEDIA BAJA;M;1/01/2000;49;18;M;54;3/07/2009;2;RENTA_ALTA
TDC;331;SI;SI;SI;0:07:39;21/03/2020 11:11;21/03/2020 11:18;SIN PROPENSIÓN;H;1/01/1998;35;18;F;25;9/10/2019;4;RENTA_MUY_ALTA
TDC;772;SI;SI;NO;0:01:44;12/05/2020 15:16;12/05/2020 15:18;ALTA;M;1/01/1995;23;30;F;60;19/09/2008;2;RENTA_MEDIA_ALTA
TDC;639;SI;SI;NO;0:11:35;12/05/2020 17:58;12/05/2020 18:09;MEDIA ALTA;H;1/01/1998;31;54;M;44;4/05/2010;2;RENTA_MEDIA_BAJA
TDC;823;SI;SI;NO;0:00:42;23/03/2020 13:38;23/03/2020 13:39;MUY ALTA;M;1/01/1988;53;148;M;37;25/05/2019;2;RENTA_MEDIA_BAJA
TDC;614;SI;SI;NO;0:01:30;13/05/2020 16:21;13/05/2020 16:22;MUY ALTA;H;1/01/1999;29;42;M;35;16/06/2011;3;RENTA_MUY_ALTA
TDC;775;SI;SI;NO;0:00:59;13/05/2020 13:48;13/05/2020 13:49;ALTA;M;1/01/1994;38;42;F;41;28/10/2010;2;RENTA_MEDIA_BAJA
TDC;557;SI;SI;NO;0:00:42;25/03/2020 18:15;25/03/2020 18:16;MUY ALTA;M;1/01/1997;54;41;M;45;29/10/2003;3;RENTA_MEDIA_BAJA
TDC;981;SI;SI;NO;0:06:45;13/05/2020 13:50;13/05/2020 13:56;MUY ALTA;M;1/01/1995;44;42;M;72;22/03/2011;4;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:08:14;24/03/2020 12:54;24/03/2020 13:02;MUY ALTA;M;1/01/1973;21;66;M;61;6/07/2016;3;RENTA_MEDIA_ALTA
TDC;331;SI;SI;SI;0:11:54;30/04/2020 15:40;30/04/2020 15:52;MUY ALTA;M;1/01/1994;38;42;F;51;2/03/2012;4;RENTA_MEDIA_ALTA
TDC;951;SI;SI;NO;0:00:35;13/03/2020 13:00;13/03/2020 13:00;MEDIA ALTA;H;1/01/1961;18;42;F;47;31/03/1993;5;RENTA_MUY_ALTA
TDC;811;SI;SI;SI;0:15:47;24/03/2020 12:56;24/03/2020 13:12;MUY ALTA;H;1/01/1996;40;42;M;49;17/07/2015;6;RENTA_MEDIA_ALTA
TDC;811;SI;SI;NO;0:01:26;24/03/2020 13:15;24/03/2020 13:16;SIN PROPENSIÓN;M;1/01/2000;49;18;F;34;30/08/2016;3;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:01:10;24/03/2020 15:50;24/03/2020 15:51;MEDIA ALTA;M;1/01/1972;52;160;F;61;8/12/2010;2;RENTA_BAJA
TDC;331;SI;SI;NO;0:01:05;25/03/2020 12:43;25/03/2020 12:44;MEDIA ALTA;M;1/01/1975;35;42;M;41;8/04/2003;4;RENTA_MUY_ALTA
TDC;667;SI;SI;NO;0:00:48;25/03/2020 12:59;25/03/2020 13:00;MUY ALTA;-1;1/01/2020;16;0;F;28;18/12/2007;2;RENTA_BAJA
TDC;938;SI;SI;NO;0:02:36;25/03/2020 16:06;25/03/2020 16:09;MEDIA ALTA;M;1/01/1982;35;91;M;47;1/04/2013;1;RENTA_MEDIA_BAJA
TDC;551;SI;SI;NO;0:01:21;4/05/2020 12:50;4/05/2020 12:52;MUY ALTA;M;1/01/1986;49;30;F;24;29/01/2018;3;RENTA_MEDIA_ALTA
TDC;443;SI;SI;NO;0:01:03;6/04/2020 11:41;6/04/2020 11:42;ALTA;M;1/01/2001;17;3;M;58;14/06/2016;1;RENTA_MEDIA_ALTA
TDC;556;SI;SI;NO;0:01:16;15/05/2020 15:32;15/05/2020 15:33;MEDIA BAJA;M;1/01/1975;43;66;F;38;2/07/2008;2;RENTA_MEDIA_ALTA
TDC;556;SI;SI;NO;0:00:54;13/03/2020 15:29;13/03/2020 15:30;MUY ALTA;M;1/01/1993;22;42;M;38;10/02/2001;3;RENTA_MUY_ALTA
TDC;443;SI;SI;NO;0:03:06;13/03/2020 16:19;13/03/2020 16:22;ALTA;M;1/01/1984;40;139;F;42;5/08/2019;2;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:00:52;13/03/2020 16:19;13/03/2020 16:20;MUY ALTA;M;1/01/1996;33;66;F;25;18/12/2010;2;RENTA_ALTA
TDC;775;SI;SI;NO;0:02:15;24/03/2020 16:09;24/03/2020 16:11;MEDIA ALTA;M;1/01/1998;33;18;F;41;21/03/2007;1;RENTA_MEDIA_ALTA
TDC;914;SI;SI;NO;0:09:58;14/05/2020 11:00;14/05/2020 11:09;MEDIA BAJA;M;1/01/1996;37;54;M;43;11/12/1999;2;RENTA_ALTA
TDC;442;SI;SI;NO;0:00:46;14/05/2020 13:47;14/05/2020 13:48;MUY ALTA;M;1/01/1996;38;42;F;31;3/11/2017;3;RENTA_MUY_ALTA
TDC;228;SI;SI;SI;0:22:12;25/03/2020 15:22;25/03/2020 15:44;MEDIA ALTA;M;1/01/1999;27;30;M;32;31/03/2010;3;RENTA_MEDIA_ALTA
TDC;333;SI;SI;NO;0:00:59;25/03/2020 14:10;25/03/2020 14:11;MUY ALTA;M;1/01/1998;59;16;F;26;22/02/2013;4;RENTA_MUY_ALTA
TDC;323;SI;SI;NO;0:01:20;26/03/2020 10:33;26/03/2020 10:35;MEDIA ALTA;M;1/01/1978;59;9;F;45;10/06/2016;2;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:00:49;5/05/2020 13:35;5/05/2020 13:36;ALTA;M;1/01/1987;45;30;F;52;12/03/2015;2;RENTA_MUY_ALTA
TDC;871;SI;SI;NO;0:01:46;16/05/2020 10:00;16/05/2020 10:02;MUY ALTA;M;1/01/1996;38;42;M;50;18/01/2017;2;RENTA_ALTA
TDC;443;SI;SI;NO;0:05:30;26/03/2020 9:32;26/03/2020 9:38;SIN PROPENSIÓN;H;1/01/2001;60;9;F;27;2/05/2019;2;RENTA_MUY_ALTA
TDC;477;SI;SI;NO;0:01:31;25/03/2020 14:42;25/03/2020 14:43;SIN PROPENSIÓN;M;1/01/1997;16;42;F;28;2/08/2017;3;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:07:09;13/05/2020 16:16;13/05/2020 16:23;ALTA;M;1/01/1970;29;66;F;43;24/02/2009;3;RENTA_MEDIA_BAJA
TDC;993;SI;SI;NO;0:01:02;20/03/2020 13:17;20/03/2020 13:18;SIN PROPENSIÓN;H;1/01/1983;47;30;M;24;1/07/2019;3;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:00:47;20/03/2020 13:17;20/03/2020 13:18;SIN PROPENSIÓN;M;1/01/1997;39;30;M;25;30/06/2019;3;RENTA_MEDIA_ALTA
TDC;556;SI;SI;NO;0:03:16;18/05/2020 13:55;18/05/2020 13:58;MEDIA ALTA;M;1/01/1995;44;42;M;27;10/01/2014;2;RENTA_MEDIA_BAJA
TDC;441;SI;SI;NO;0:03:40;25/03/2020 14:21;25/03/2020 14:25;MEDIA BAJA;H;1/01/1984;26;3;F;38;7/11/2000;2;RENTA_ALTA
TDC;317;SI;SI;NO;0:13:11;25/03/2020 14:38;25/03/2020 14:51;MEDIA ALTA;M;1/01/1996;33;66;M;51;19/07/2010;1;RENTA_MEDIA_BAJA
TDC;556;SI;SI;NO;0:00:43;15/05/2020 9:19;15/05/2020 9:19;ALTA;M;1/01/1979;41;152;F;47;24/01/2017;2;RENTA_MEDIA_BAJA
TDC;871;SI;SI;NO;0:01:36;15/05/2020 9:19;15/05/2020 9:21;ALTA;M;1/01/1996;38;66;F;55;27/05/2005;4;RENTA_ALTA
TDC;554;SI;SI;NO;0:01:09;14/03/2020 9:55;14/03/2020 9:56;ALTA;H;1/01/1992;45;5;M;57;30/10/2008;2;RENTA_MEDIA_ALTA
TDC;811;SI;SI;NO;0:00:24;20/03/2020 11:25;20/03/2020 11:25;SIN PROPENSIÓN;H;1/01/1998;42;42;F;33;23/05/2017;3;RENTA_MEDIA_ALTA
TDC;811;SI;SI;SI;0:05:17;14/03/2020 9:36;14/03/2020 9:41;ALTA;M;1/01/1994;26;42;M;35;9/06/2015;3;RENTA_MUY_ALTA
TDC;552;SI;SI;NO;0:00:00;1/04/2020 15:20;1/04/2020 15:20;ALTA;M;1/01/1996;20;3;M;45;4/08/2000;3;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:09:39;25/03/2020 12:27;25/03/2020 12:37;MUY ALTA;M;1/01/1982;35;91;;;;;
TDC;312;SI;SI;SI;0:06:30;20/03/2020 13:48;20/03/2020 13:54;SIN PROPENSIÓN;M;1/01/1995;51;18;M;29;31/10/2019;2;RENTA_MEDIA_BAJA
TDC;667;SI;SI;SI;0:08:14;25/03/2020 14:04;25/03/2020 14:12;MUY ALTA;M;1/01/2001;42;18;F;43;14/06/2018;2;RENTA_MEDIA_ALTA
TDC;452;SI;SI;NO;0:00:48;26/03/2020 14:32;26/03/2020 14:33;MEDIA ALTA;H;1/01/1996;40;42;F;39;12/08/2003;2;RENTA_MEDIA_ALTA
TDC;561;SI;SI;NO;0:00:23;26/03/2020 14:49;26/03/2020 14:49;MUY ALTA;M;1/01/1998;33;18;M;29;7/10/2012;2;RENTA_MEDIA_ALTA
TDC;951;SI;SI;NO;0:00:27;20/03/2020 15:13;20/03/2020 15:13;MUY ALTA;M;1/01/1990;39;42;M;26;15/07/2018;3;RENTA_MEDIA_BAJA
TDC;963;SI;SI;NO;0:00:29;20/03/2020 11:42;20/03/2020 11:42;MUY ALTA;M;1/01/1992;40;42;M;31;25/04/2011;2;RENTA_MEDIA_ALTA
TDC;246;SI;SI;SI;0:14:45;20/03/2020 15:46;20/03/2020 16:00;MUY ALTA;M;1/01/1983;48;18;;;;;
TDC;899;SI;SI;NO;0:00:29;15/05/2020 16:36;15/05/2020 16:37;MEDIA BAJA;M;1/01/1979;34;18;M;70;26/04/2010;1;RENTA_MEDIA_BAJA
TDC;812;SI;SI;NO;0:00:27;18/05/2020 16:58;18/05/2020 16:59;ALTA;M;1/01/1995;32;42;M;36;15/09/2017;1;RENTA_MEDIA_ALTA
TDC;493;SI;SI;NO;0:01:10;25/03/2020 13:52;25/03/2020 13:53;MUY ALTA;-1;1/01/2020;16;0;M;56;10/01/2018;2;RENTA_ALTA
TDC;993;SI;SI;NO;0:00:30;26/03/2020 11:30;26/03/2020 11:30;MUY ALTA;M;1/01/1991;33;127;M;23;26/10/2011;2;RENTA_MEDIA_ALTA
TDC;331;SI;SI;NO;0:04:13;18/05/2020 14:47;18/05/2020 14:51;MEDIA BAJA;M;1/01/1981;39;30;M;48;16/08/2017;4;RENTA_MEDIA_ALTA
TDC;844;SI;SI;NO;0:00:37;18/05/2020 16:11;18/05/2020 16:11;SIN PROPENSIÓN;M;1/01/1994;45;42;F;25;15/03/2012;3;RENTA_ALTA
TDC;442;SI;SI;NO;0:00:46;17/03/2020 9:59;17/03/2020 10:00;ALTA;M;1/01/1987;22;54;M;45;10/10/2011;2;RENTA_MEDIA_ALTA
TDC;722;SI;SI;NO;0:00:22;17/03/2020 10:15;17/03/2020 10:16;MEDIA BAJA;M;1/01/1990;45;5;M;32;14/04/2008;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:00:44;26/03/2020 11:46;26/03/2020 11:47;MUY ALTA;M;1/01/1973;21;66;M;47;22/05/2014;3;RENTA_MUY_ALTA
TDC;871;SI;SI;SI;0:26:11;26/03/2020 11:47;26/03/2020 12:13;MUY ALTA;-1;1/01/2020;13;0;M;28;26/05/2014;2;RENTA_MEDIA_BAJA
TDC;631;SI;SI;NO;0:02:22;26/03/2020 11:47;26/03/2020 11:49;MUY ALTA;M;1/01/1997;43;42;F;51;19/05/2014;4;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:00:44;18/05/2020 9:53;18/05/2020 9:54;ALTA;M;1/01/1979;41;152;F;37;30/08/2011;2;RENTA_MEDIA_ALTA
TDC;248;SI;SI;SI;0:21:24;18/05/2020 9:53;18/05/2020 10:15;MUY ALTA;M;1/01/1984;40;139;F;45;22/02/2012;5;RENTA_MEDIA_ALTA
TDC;229;SI;SI;NO;0:01:22;19/05/2020 12:17;19/05/2020 12:18;MEDIA BAJA;M;1/01/1999;34;42;F;50;4/12/2008;2;RENTA_MEDIA_BAJA
TDC;443;SI;SI;NO;0:00:42;19/05/2020 12:58;19/05/2020 12:59;MEDIA ALTA;M;1/01/1967;35;5;F;50;1/07/1998;3;RENTA_MEDIA_BAJA
TDC;722;SI;SI;NO;0:01:07;13/05/2020 10:47;13/05/2020 10:49;MEDIA ALTA;H;1/01/1993;35;54;F;45;29/03/2005;1;RENTA_MEDIA_BAJA
TDC;556;SI;SI;NO;0:05:25;18/05/2020 15:00;18/05/2020 15:06;SIN PROPENSIÓN;M;1/01/1978;25;30;F;23;7/11/2012;3;RENTA_MEDIA_ALTA
TDC;771;SI;SI;NO;0:02:42;18/05/2020 15:02;18/05/2020 15:05;MEDIA BAJA;M;1/01/1981;39;30;M;46;13/09/2001;3;RENTA_MEDIA_ALTA
TDC;456;SI;SI;NO;0:01:37;26/03/2020 11:50;26/03/2020 11:52;MEDIA BAJA;M;1/01/1999;27;3;M;61;8/11/2011;2;RENTA_ALTA
TDC;556;SI;SI;NO;0:00:31;26/03/2020 14:55;26/03/2020 14:56;SIN PROPENSIÓN;H;1/01/1999;29;42;F;27;20/09/2019;3;RENTA_ALTA
TDC;668;SI;SI;NO;0:00:57;26/03/2020 14:56;26/03/2020 14:57;SIN PROPENSIÓN;M;1/01/1997;16;42;M;57;15/08/2019;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:01:13;26/03/2020 14:56;26/03/2020 14:57;MEDIA ALTA;M;1/01/1978;59;9;F;47;1/06/2005;3;RENTA_ALTA
TDC;553;SI;SI;NO;0:00:40;20/03/2020 18:31;20/03/2020 18:31;ALTA;M;1/01/1997;54;41;M;32;18/06/2014;5;RENTA_MUY_ALTA
TDC;668;SI;SI;NO;0:01:35;21/03/2020 10:45;21/03/2020 10:47;MUY ALTA;M;1/01/1997;36;30;F;29;2/05/2014;3;RENTA_MEDIA_ALTA
TDC;555;SI;SI;NO;0:01:53;26/03/2020 11:13;26/03/2020 11:15;MEDIA BAJA;M;1/01/1999;27;3;F;35;14/06/2013;3;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:00:30;13/05/2020 13:22;13/05/2020 13:23;ALTA;M;1/01/1998;39;42;F;40;10/06/2009;3;RENTA_MEDIA_ALTA
TDC;461;SI;SI;NO;0:00:59;25/03/2020 10:54;25/03/2020 10:55;MUY ALTA;H;1/01/1993;35;54;M;36;22/10/2019;3;RENTA_MEDIA_BAJA
TDC;644;SI;SI;SI;0:07:19;25/03/2020 10:56;25/03/2020 11:04;MUY ALTA;M;1/01/1987;40;30;M;49;12/11/2019;2;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:03:44;26/03/2020 11:45;26/03/2020 11:49;MEDIA BAJA;-1;1/01/2020;19;0;F;57;16/11/2011;1;RENTA_MEDIA_ALTA
TDC;333;SI;SI;NO;0:00:49;25/03/2020 13:55;25/03/2020 13:56;MUY ALTA;M;1/01/1982;35;91;M;52;22/01/2018;2;RENTA_MEDIA_ALTA
TDC;871;SI;SI;NO;0:01:08;13/05/2020 15:56;13/05/2020 15:57;MUY ALTA;M;1/01/1973;45;78;M;25;5/09/2019;3;RENTA_MEDIA_ALTA
TDC;637;SI;SI;NO;0:06:45;26/03/2020 14:44;26/03/2020 14:51;MUY ALTA;-1;1/01/2020;15;0;M;27;15/07/2015;4;RENTA_MEDIA_ALTA
TDC;442;SI;SI;NO;0:00:52;19/05/2020 10:11;19/05/2020 10:12;ALTA;M;1/01/2020;11;0;M;53;22/10/2014;3;RENTA_ALTA
TDC;558;SI;SI;NO;0:00:40;13/03/2020 11:43;13/03/2020 11:43;ALTA;-1;1/01/2020;22;0;F;40;3/03/2017;2;RENTA_MEDIA_ALTA
TDC;833;SI;SI;NO;0:02:17;13/03/2020 11:52;13/03/2020 11:55;ALTA;M;1/01/1997;40;54;M;26;14/07/2015;2;RENTA_BAJA
TDC;686;SI;SI;SI;0:11:05;26/03/2020 11:16;26/03/2020 11:28;MEDIA ALTA;M;1/01/1997;16;42;M;53;3/01/2003;3;RENTA_MEDIA_BAJA
TDC;551;SI;SI;NO;0:00:54;24/03/2020 14:43;24/03/2020 14:44;MUY ALTA;H;1/01/1999;29;42;M;31;29/04/2016;2;RENTA_MUY_ALTA
TDC;561;SI;SI;SI;0:05:49;24/03/2020 9:11;24/03/2020 9:17;ALTA;M;1/01/1987;20;54;M;33;26/01/2012;4;RENTA_MEDIA_ALTA
TDC;552;SI;SI;NO;0:00:19;18/05/2020 13:43;18/05/2020 13:43;SIN PROPENSIÓN;H;1/01/1999;29;42;F;27;13/09/2016;2;RENTA_ALTA
TDC;722;SI;SI;NO;0:00:45;18/05/2020 13:43;18/05/2020 13:44;MEDIA BAJA;H;1/01/1984;26;3;F;41;5/11/2003;1;RENTA_MEDIA_ALTA
TDC;493;SI;SI;NO;0:00:34;17/03/2020 13:47;17/03/2020 13:48;ALTA;M;1/01/1990;45;5;F;25;28/12/2010;2;RENTA_ALTA
TDC;844;SI;SI;SI;0:10:26;19/05/2020 16:05;19/05/2020 16:15;ALTA;M;1/01/1995;34;66;F;45;7/11/2010;4;RENTA_MEDIA_BAJA
TDC;771;SI;SI;NO;0:06:05;19/05/2020 12:37;19/05/2020 12:43;ALTA;M;1/01/1998;33;42;M;33;28/03/2014;3;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:00:50;19/05/2020 12:06;19/05/2020 12:07;MEDIA ALTA;H;1/01/2000;29;3;F;38;30/03/2011;4;RENTA_MUY_ALTA
TDC;551;SI;SI;NO;0:00:54;19/05/2020 13:31;19/05/2020 13:32;MEDIA BAJA;M;1/01/1998;33;18;F;38;21/05/2003;3;RENTA_MEDIA_ALTA
TDC;556;SI;SI;NO;0:00:53;13/03/2020 12:52;13/03/2020 12:53;ALTA;H;1/01/2000;42;5;M;32;10/06/2009;2;RENTA_MEDIA_ALTA
TDC;557;SI;SI;NO;0:03:51;13/03/2020 12:53;13/03/2020 12:56;ALTA;M;1/01/1963;35;78;F;41;26/11/2009;4;RENTA_ALTA
TDC;556;SI;SI;NO;0:02:36;27/03/2020 10:06;27/03/2020 10:09;MEDIA ALTA;H;1/01/1984;26;3;M;28;8/08/2014;2;RENTA_MUY_ALTA
TDC;375;SI;SI;NO;0:00:46;30/03/2020 9:52;30/03/2020 9:52;MEDIA BAJA;H;1/01/1997;47;18;M;58;30/12/2002;4;RENTA_ALTA
TDC;662;SI;SI;NO;0:00:35;28/03/2020 12:07;28/03/2020 12:07;MEDIA BAJA;M;1/01/1982;35;91;F;49;16/10/2007;1;RENTA_MEDIA_BAJA
TDC;551;SI;SI;NO;0:01:10;8/05/2020 12:24;8/05/2020 12:25;MEDIA ALTA;M;1/01/1979;34;18;F;49;27/11/2002;1;RENTA_MEDIA_BAJA
TDC;442;SI;SI;NO;0:01:04;8/05/2020 12:27;8/05/2020 12:28;MUY ALTA;H;1/01/1997;44;54;M;39;5/11/2013;2;RENTA_MUY_ALTA
TDC;332;SI;SI;NO;0:02:34;30/03/2020 11:23;30/03/2020 11:26;SIN PROPENSIÓN;M;1/01/1997;38;54;M;45;15/01/2019;3;RENTA_MUY_ALTA
TDC;554;SI;SI;NO;0:00:39;30/03/2020 11:46;30/03/2020 11:46;MEDIA ALTA;M;1/01/1999;27;3;M;32;19/06/2013;3;RENTA_ALTA
TDC;552;SI;SI;SI;0:15:37;30/03/2020 11:36;30/03/2020 11:51;MEDIA BAJA;M;1/01/1991;33;127;M;29;16/12/2010;1;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:01:12;19/05/2020 9:19;19/05/2020 9:20;ALTA;M;1/01/1997;38;54;F;47;6/09/2006;3;RENTA_MEDIA_ALTA
TDC;229;SI;SI;NO;0:00:55;31/03/2020 10:41;31/03/2020 10:42;ALTA;M;1/01/1987;22;54;F;48;31/05/2007;3;RENTA_MUY_ALTA
TDC;331;SI;SI;SI;0:08:35;13/03/2020 14:32;13/03/2020 14:40;SIN PROPENSIÓN;M;1/01/1987;22;54;M;37;23/06/2017;2;RENTA_MUY_ALTA
TDC;614;SI;SI;NO;0:00:18;13/03/2020 14:41;13/03/2020 14:41;MEDIA ALTA;-1;1/01/2020;6;0;F;61;29/08/2005;4;RENTA_MEDIA_ALTA
TDC;644;SI;SI;SI;0:00:00;24/03/2020 14:07;24/03/2020 14:07;MEDIA ALTA;M;1/01/1997;37;42;M;36;25/07/2012;2;RENTA_MUY_ALTA
TDC;777;SI;SI;NO;0:03:11;27/03/2020 15:21;27/03/2020 15:24;MUY ALTA;M;1/01/1987;40;30;M;33;19/12/2019;3;RENTA_MUY_ALTA
TDC;971;SI;SI;NO;0:02:09;27/03/2020 12:40;27/03/2020 12:42;MEDIA ALTA;M;1/01/1985;52;150;F;58;23/04/2011;2;RENTA_MUY_ALTA
TDC;722;SI;SI;NO;0:00:35;26/03/2020 13:34;26/03/2020 13:34;MUY ALTA;H;1/01/1992;53;5;F;38;2/10/2019;2;RENTA_MEDIA_ALTA
TDC;918;SI;SI;SI;0:15:13;26/03/2020 13:35;26/03/2020 13:50;SIN PROPENSIÓN;M;1/01/1987;28;78;F;28;23/09/2019;2;RENTA_ALTA
TDC;871;SI;SI;SI;0:12:35;30/03/2020 11:59;30/03/2020 12:11;MEDIA ALTA;M;1/01/1988;53;148;F;49;26/03/2018;1;RENTA_ALTA
TDC;627;SI;SI;NO;0:01:02;30/03/2020 11:59;30/03/2020 12:00;MEDIA BAJA;M;1/01/1999;26;42;M;57;31/07/2008;2;RENTA_MEDIA_ALTA
TDC;834;SI;SI;NO;0:01:16;24/03/2020 13:03;24/03/2020 13:04;MUY ALTA;M;1/01/1999;26;42;F;25;17/07/2017;1;RENTA_MEDIA_ALTA
TDC;333;SI;SI;NO;0:00:40;30/03/2020 11:08;30/03/2020 11:09;MUY ALTA;M;1/01/1972;52;160;F;19;6/10/2017;2;RENTA_MEDIA_BAJA
TDC;333;SI;SI;NO;0:02:05;26/03/2020 15:07;26/03/2020 15:09;MEDIA BAJA;M;1/01/1999;27;3;F;36;25/09/2006;4;RENTA_ALTA
TDC;555;SI;SI;NO;0:01:25;19/05/2020 10:49;19/05/2020 10:51;MUY ALTA;M;1/01/1999;30;42;F;28;5/12/2008;2;RENTA_MEDIA_ALTA
TDC;656;SI;SI;SI;0:18:30;24/03/2020 15:49;24/03/2020 16:08;MUY ALTA;M;1/01/1990;30;54;F;38;29/08/2015;3;RENTA_ALTA
TDC;656;SI;SI;NO;0:00:50;18/03/2020 11:56;18/03/2020 11:57;MUY ALTA;M;1/01/1997;36;30;M;40;20/02/2019;2;RENTA_MEDIA_BAJA
TDC;246;SI;SI;SI;0:20:42;17/03/2020 16:29;17/03/2020 16:49;MUY ALTA;H;1/01/1998;42;42;M;25;20/03/2014;4;RENTA_ALTA
TDC;811;SI;SI;NO;0:02:35;18/03/2020 10:03;18/03/2020 10:06;MUY ALTA;M;1/01/1973;45;78;M;51;11/10/2013;3;RENTA_ALTA
TDC;443;SI;SI;NO;0:00:21;27/03/2020 9:47;27/03/2020 9:48;ALTA;M;1/01/1994;41;91;M;44;7/08/1997;2;RENTA_MEDIA_ALTA
TDC;272;SI;SI;NO;0:01:02;27/03/2020 9:47;27/03/2020 9:48;ALTA;M;1/01/1994;38;42;M;36;12/01/1998;3;RENTA_ALTA
TDC;246;SI;SI;NO;0:04:01;18/03/2020 12:13;18/03/2020 12:17;MEDIA BAJA;H;1/01/1994;51;85;F;60;6/02/2001;3;RENTA_ALTA
TDC;637;SI;SI;NO;0:02:49;26/03/2020 16:21;26/03/2020 16:24;MEDIA ALTA;M;1/01/1980;35;91;M;44;24/12/2014;1;RENTA_BAJA
TDC;554;SI;SI;NO;0:00:31;26/03/2020 16:23;26/03/2020 16:23;MEDIA ALTA;H;1/01/1999;37;18;M;60;28/01/2015;4;RENTA_ALTA
TDC;669;SI;SI;SI;0:12:56;14/05/2020 15:29;14/05/2020 15:42;MEDIA BAJA;M;1/01/1994;33;66;F;27;27/06/2016;2;RENTA_BAJA
TDC;561;SI;SI;NO;0:00:50;14/05/2020 11:19;14/05/2020 11:19;ALTA;M;1/01/1998;39;42;M;30;11/12/2019;2;RENTA_MEDIA_ALTA
TDC;332;SI;SI;NO;0:00:36;30/03/2020 14:33;30/03/2020 14:34;MUY ALTA;M;1/01/1973;21;66;F;25;25/04/2017;2;RENTA_MEDIA_BAJA
TDC;449;SI;SI;SI;0:07:07;30/03/2020 13:36;30/03/2020 13:44;MUY ALTA;M;1/01/1980;53;142;M;31;29/02/2008;4;RENTA_MEDIA_ALTA
TDC;818;SI;SI;NO;0:00:37;21/05/2020 9:47;21/05/2020 9:48;MEDIA ALTA;M;1/01/1977;37;30;F;60;10/10/1991;4;RENTA_MUY_ALTA
TDC;667;SI;SI;SI;0:11:47;27/03/2020 12:03;27/03/2020 12:14;MUY ALTA;M;1/01/1995;33;54;M;25;23/08/2013;2;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:00:53;27/03/2020 12:04;27/03/2020 12:05;ALTA;M;1/01/1996;38;66;F;23;4/05/2007;3;RENTA_MEDIA_BAJA
TDC;614;SI;SI;SI;0:12:36;14/05/2020 11:22;14/05/2020 11:34;ALTA;M;1/01/1993;34;30;F;49;23/12/2005;2;RENTA_MEDIA_BAJA
TDC;384;SI;SI;NO;0:02:48;24/03/2020 15:44;24/03/2020 15:47;MUY ALTA;H;1/01/2000;27;5;M;59;23/10/2019;2;RENTA_MEDIA_BAJA
TDC;551;SI;SI;NO;0:02:44;21/05/2020 11:37;21/05/2020 11:40;ALTA;M;1/01/1998;0;46;M;35;18/03/2004;4;RENTA_MEDIA_BAJA
TDC;722;SI;SI;NO;0:00:55;22/05/2020 11:50;22/05/2020 11:51;ALTA;H;1/01/1997;40;30;F;32;20/10/2015;3;RENTA_ALTA
TDC;656;SI;SI;NO;0:02:54;15/05/2020 10:31;15/05/2020 10:34;SIN PROPENSIÓN;M;1/01/1993;43;54;F;27;15/11/2018;3;RENTA_MEDIA_ALTA
TDC;722;SI;SI;NO;0:00:46;31/03/2020 14:57;31/03/2020 14:57;MUY ALTA;M;1/01/1967;34;5;M;29;17/05/2018;4;RENTA_MUY_ALTA
TDC;331;SI;SI;NO;0:00:56;30/03/2020 10:45;30/03/2020 10:46;ALTA;M;1/01/1987;20;54;M;42;11/05/2010;3;RENTA_MEDIA_ALTA
TDC;558;SI;SI;NO;0:00:44;30/03/2020 13:17;30/03/2020 13:17;MUY ALTA;M;1/01/1976;25;225;F;20;24/06/2019;2;RENTA_MUY_ALTA
TDC;331;SI;SI;NO;0:00:48;30/03/2020 13:17;30/03/2020 13:18;MUY ALTA;M;1/01/1980;35;91;M;27;10/07/2019;2;RENTA_MEDIA_BAJA
TDC;686;SI;SI;NO;0:00:16;21/05/2020 12:37;21/05/2020 12:38;MEDIA ALTA;M;1/01/1995;44;42;M;47;30/12/2011;2;RENTA_BAJA
